5882,555,477,590,10105370,10838,0
5883,Blok+Aci+0l,452,440,849278562,9750,0
5884,015.+Sladna,555,555,849214162,10971,8
5885,THEONE-+THE+KING+-23,449,443,849283956,8079,0
5886,Barbarian+village,545,437,0,511,0
5887,032,574,522,11561636,10311,0
5888,067-Fort+Femin,538,567,849035195,9761,0
5889,638,431,471,11476286,10921,7
5890,NO+NO,482,427,849226407,10971,0
5891,YYYYY,572,473,4448391,10275,0
5892,sold+by+own+tribe,423,477,849225074,10485,0
5893,iControl%7E095%7E,570,536,11419976,4720,0
5894,083+Democracy+Space+Station,511,509,849167654,10311,0
5895,Noble+Pollen+Madnuggets,446,557,849235409,10019,0
5896,Red+Village,445,446,848956041,5565,0
5897,-100-,459,434,849284044,9665,0
5898,Barbarian+village,564,459,0,503,0
5899,Barbarian+village,518,425,0,911,0
5900,008.Snohusky,558,449,4448391,10275,0
5901,0043+Checkmate,536,431,10009699,10485,0
5902,0176.1+Phalanx,484,407,848911256,10495,0
5903,374+CALLING+IN+AN+EAGLE,439,456,849167654,2186,0
5904,0091.2,476,573,11177776,10247,0
5905,012+-+CIDADE+INVICTA,473,573,849272377,11312,0
5906,0044,548,562,11381962,10475,0
5907,Noble+Pollen+Madnuggets,457,562,849235409,10019,0
5908,038-Plus,541,563,849035195,9300,0
5909,0191,422,493,10293326,2727,0
5910,0024+Checkmate,523,429,10009699,10485,0
5911,041-Fort+Sanela,537,565,849035195,9566,0
5912,Noble+Pollen+Madnuggets,424,520,849235409,10083,0
5913,243,576,502,849015204,10576,0
5914,211+There+Is+Nowhere+To+Run,436,448,849199118,10311,0
5915,717+It%27s+Too+Late,422,505,11476286,10812,0
5916,Ath+Cliath,448,442,8351032,4732,0
5917,Barb,574,477,10735289,6215,0
5918,GN+Villa+026,483,424,849284030,10476,1
5919,Tavi,487,423,11584473,10945,0
5920,-101-,459,433,849284044,9238,0
5921,0134.6,516,593,11177776,10247,0
5922,244,548,560,849015204,10576,0
5923,A009+-+Can+break+we+retire,537,434,11517608,9805,0
5924,Barbarian+village,448,444,8351032,3190,0
5925,143-+DarKness+Empire,537,479,9937147,10546,0
5926,Barbarian+village,546,440,0,509,0
5927,Taeyeon+NOBLE+INCOMING+010,433,538,849182062,10469,5
5928,724,424,503,11476286,10971,0
5929,Barbarian+village,578,492,0,503,0
5930,198+Dobby+Is+Free%21,441,448,849199118,10311,0
5931,NobleAttack,577,505,848941287,11111,0
5932,Noble+Pollen+Madnuggets,439,549,849235409,10019,2
5933,Noble+Pollen+Madnuggets,429,533,849235409,10083,0
5934,Barbarian+village,433,459,0,501,0
5935,270,423,502,11580195,10452,0
5936,283+INCOMING+DEMOCRACY%21%21%21,433,462,849167654,1202,0
5937,060,442,553,849189892,10000,0
5938,Barbarian+village,434,460,0,512,0
5939,Biskopsg%C3%A5rden,522,514,849278848,6524,0
5940,Barbar+11,455,439,9643866,8850,0
5941,Noble+Pollen+Madnuggets,431,538,849235409,10971,7
5942,NobleAttack,586,459,848941287,11111,0
5943,0204,422,489,10293326,2783,0
5944,017-Bear,541,580,849035195,9761,0
5945,020,449,444,849269586,1106,0
5946,060,484,423,849284009,10220,0
5947,010,472,426,849280211,1440,0
5948,0020,554,542,10293326,10559,0
5949,Barbarian+village,564,539,0,508,0
5950,117,561,453,849235277,10220,0
5951,092,558,451,4448391,10118,0
5952,A050+-+We+are+the+ones+who+see,539,435,11517608,9805,0
5953,Noble+Pollen+Madnuggets,426,520,849235409,2229,0
5954,067,434,538,849140706,9595,0
5955,EEVEE,491,425,849226407,10838,0
5956,-048-,486,423,849284044,10495,0
5957,NobleAttack,576,513,848941287,11111,0
5958,A179+-+Your+Virgin+Mary+undone,539,424,11517608,10616,0
5959,A119+-+last+farewell,537,433,11517608,3237,0
5960,Cattish,424,511,848928431,10654,0
5961,FREEZE,484,425,849226407,10971,0
5962,0027+Checkmate,535,430,10009699,10485,9
5963,320+Try+Again,424,445,849199118,10311,0
5964,NobleAttacks,569,469,848941287,5313,0
5965,Alfzon+5,562,453,4448391,6703,3
5966,181+What+is+bro+yappin+about,567,440,849199118,10311,0
5967,0017,556,553,11381962,10484,0
5968,0098.5,483,575,11177776,10247,0
5969,Noble+Pollen+Madnuggets,559,551,849235409,10019,0
5971,-095-,458,435,849284044,10495,0
5972,B+Village,443,447,848956041,6019,9
5973,355+CALLING+IN+AN+EAGLE,433,450,849167654,8815,0
5974,NobleAttack,576,510,848941287,11111,0
5975,0027+It+hurts%3F%3F,575,485,11391662,8464,9
5976,Barbarian+village,540,566,0,619,0
5977,026,573,524,11561636,10311,0
5978,Noble+Pollen+Madnuggets,440,547,849235409,10019,0
5979,Barbarian+village,575,490,4448391,10275,0
5981,-+045+DONA+-,450,559,849283158,10141,0
5982,0021+Loewe+the+Bladelord,491,576,11380394,10495,0
5983,245,551,559,849015204,10709,0
5984,0238+%C5%A0pamped+Brzina,461,433,11391662,10495,2
5985,Barbarian+village,412,469,849225074,787,0
5986,028,572,524,11561636,10311,0
5987,329+CALLING+IN+AN+EAGLE,418,460,849167654,10311,0
5988,BLOk+Aci+01,455,438,849278562,2332,0
5989,136,556,446,849235277,10523,0
5990,0044+Checkmate,520,427,10009699,10485,0
5991,Bonus+village,505,421,0,501,7
5992,0254+Checkmate,460,432,10009699,10485,0
5993,A170+-+Thirteenth+disciple+who,532,428,11517608,10301,0
5994,004.+D%C5%BEakule,574,555,849214162,10971,0
5995,NobleAttacks,568,467,848941287,4361,0
5996,0011+Lutko,592,485,11391662,10495,0
5997,0046+Checkmate,506,424,10009699,10485,0
5999,Noble+Pollen+Madnuggets,443,555,849235409,10019,0
6000,0005+Renne+Hayworth,489,577,11380394,10495,5
6001,Taeyeon+NOBLE+INCOMING+011,432,533,849182062,10469,0
6002,0011+Checkmate,524,428,10009699,10485,0
6003,040+Fem+Laxar+i+en+Laxask,549,440,849199118,10311,0
6004,South+Main%7C+Styng,477,576,849248559,6973,0
6005,0046+Kai+Tschruun,577,486,11391662,10495,0
6006,022,424,513,849058429,10392,0
6007,148,556,448,849235277,10495,0
6008,Barbarian+village,466,429,11378480,2622,0
6009,Noble+Pollen+Madnuggets,427,532,849235409,10495,0
6010,Barbarian+village,433,464,0,509,0
6011,154+Only+in+death+does+duty+end,461,432,849199118,10311,2
6012,-145-,468,428,11407934,2596,0
6013,Barbarian+village,423,484,0,501,0
6014,0021+Whisky,577,516,849204747,10285,5
6015,038+Smile%2C+Youre+On+Camera%21,544,438,849199118,10311,0
6016,010%3A+Haku,439,550,8493574,8045,0
6017,0069.2,455,563,11177776,10247,3
6019,999,566,456,849248407,580,0
6020,0022+Whisky,578,513,849204747,10285,0
6021,Rock+on+Rockall,427,519,848928431,10285,0
6022,020,575,519,11561636,10311,0
6023,080,434,540,849140706,6781,0
6024,The+Foggy+Dew,421,514,848928431,10285,0
6025,011,471,426,849280211,895,0
6026,00084+Liberate,507,577,1504759,9461,9
6027,0163+Unicorn+Wars+Inc,495,424,849219244,10495,0
6028,0028+Live+Anime,489,578,11380394,10495,0
6029,022,573,438,11479228,10687,0
6030,Noble+Pollen+Madnuggets,425,524,849235409,10728,0
6031,0177,424,494,10293326,10353,0
6032,144+Sweet+Dreams,557,446,849199118,10311,0
6033,iControl%7E096%7E,568,537,11419976,5592,0
6034,Barbarian+village,435,457,0,503,0
6035,0016+Checkmate,521,427,10009699,10485,9
6036,074.,572,558,849214162,3728,0
6037,iControl%7E097%7E,569,539,11419976,5402,0
6038,Noble,572,441,849076422,10971,0
6039,Barbarian+village,425,474,0,502,0
6040,147+Getting+Wood,558,446,849199118,10311,3
6041,008-+DarKness+Empire,589,479,9937147,10546,0
6042,285+INCOMING+DEMOCRACY%21%21%21,431,462,849167654,4654,0
6043,0117.9,502,579,11177776,10247,0
6044,Noble+Pollen+Madnuggets,460,564,849235409,10019,0
6045,066+Dark+Energy,560,552,849167654,10311,0
6046,Barbarian+village,454,437,849284030,9484,0
6047,0008+Baron+Bleublanc,494,577,11380394,10495,0
6048,Noble+Pollen+Madnuggets,430,532,849235409,10495,0
6049,JD047%27s+village,472,427,849280211,10262,0
6050,-108-,466,432,849284044,4803,0
6051,My+Bonus+Village,425,521,848928431,9873,1
6052,178+50+Shades+Of+Slay,445,447,849199118,10311,0
6053,Barbarian+village,579,495,0,507,0
6054,NobleAttack,579,506,848941287,11111,0
6055,205,515,426,11479228,10687,0
6056,017+Bonus+village,501,420,849226407,10971,5
6057,113,583,456,11479228,10687,0
6058,-021-,475,425,849284044,9885,0
6059,Parni+Valjak,462,419,849184467,3464,0
6060,Barbarian+village,577,490,0,508,0
6061,0016,557,554,11381962,10141,0
6062,Barbarian+village,432,460,0,517,0
6063,Slurgieman+019,409,473,849225074,10627,0
6064,Noble+Pollen+Madnuggets,449,559,849235409,10019,0
6065,A014+-+Armata+strigoi,544,436,11517608,9805,0
6066,Barbarian+village,471,428,849280211,507,0
6067,Slurgieman+111,419,470,849225074,10627,0
6068,722,423,504,11476286,10838,0
6069,-098-,465,433,849284044,10495,7
6070,Blok+Aci+01,450,438,849278562,9168,0
6071,037,574,521,11561636,10311,0
6072,00211+Power,523,575,1504759,7019,0
6073,999,567,461,849248407,783,0
6075,A169+-+Hypocrite%2C+wannabe+friend,530,429,11517608,10168,0
6076,0120.7,505,578,11177776,10247,1
6077,0017+Checkmate,523,425,10009699,10485,0
6078,Barbarian+village,491,423,849284009,10471,0
6079,Noble+Pollen+Madnuggets,442,550,849235409,10019,4
6080,mc368%27s+village,486,408,3451386,2593,0
6081,iControl%7E134%7E,571,533,11419976,4439,0
6082,0002+Estelle+Bright,499,579,11380394,10495,5
6083,627+Wine+Dine+and+69,429,471,11476286,10812,0
6084,iControl%7E098%7E,569,534,11419976,4653,0
6085,-+037+Khazad-dum+-,471,573,849283158,10469,0
6086,176+Work+Wives,443,445,849199118,10311,0
6087,00054+Covenant,515,578,1504759,7889,0
6088,OnlyFangs,523,424,11071390,11111,0
6089,0090.3,475,573,11177776,10247,0
6090,Barbarian+village,565,544,0,508,0
6091,A178+-+I+wish+I+had+your+angel,531,428,11517608,10971,0
6092,iControl%7E122%7E,571,534,11419976,4255,0
6093,00031+Power,524,574,1504759,8350,0
6094,Barbarian+village,575,482,0,501,0
6095,Barbarian+village,477,425,849284009,2329,0
6096,Barbarian+village,564,547,0,507,0
6097,313+You+Cant+See+Me,445,442,849199118,10311,2
6098,iControl%7E144%7E,573,532,11419976,6036,0
6099,EEVEE,489,423,849226407,10495,0
6100,00037+Liberate,521,580,1504759,9594,0
6101,Blok+Aci+0i,451,439,849278562,10331,0
6103,I+sharted,468,427,11121646,4081,0
6104,0169,421,493,10293326,10001,0
6105,Noble+Pollen+Madnuggets,441,554,849235409,10019,0
6106,0432+Checkmate,449,439,10009699,10135,0
6107,300+I+Go+Insane+On+The+Stage,441,447,849199118,10311,0
6108,WsS%3F+-+001,465,428,849280211,10697,0
6109,004%3A+Howl,438,544,8493574,9735,0
6110,046+Perouka,421,503,11329925,10787,0
6111,179+Nothing+But+Nutheads,445,448,849199118,10311,0
6112,WINDED,509,431,10009699,10559,0
6113,0075,502,576,11380394,10362,0
6114,raspo1ova+vas,575,475,10643154,3043,0
6115,-109-,467,429,849284044,3497,0
6116,261,420,501,11580195,10300,0
6117,246,551,560,849015204,10711,0
6118,Barbarian+village,576,493,4448391,9067,0
6119,0200+Unicorn+Wars+Inc,489,424,849219244,9692,0
6120,043+Fuze+me+up,546,439,849199118,10311,0
6121,247,556,554,849015204,10728,0
6122,South+Main%7C+1,474,574,849248559,9761,0
6123,iControl%7E099%7E,570,537,11419976,5307,0
6124,A048+-+We+are+the+sons+of+God,540,432,11517608,9546,1
6125,289+INCOMING+DEMOCRACY%21%21%21,433,457,849167654,10311,0
6126,068,435,542,849140706,8260,0
6127,057+-+Copenhaga,485,423,849284009,9471,0
6128,iControl%7E148%7E,572,533,11419976,2253,0
6129,Barbarian+village,419,455,0,505,0
6130,NobleAttack,578,512,848941287,11111,0
6131,001%3A+Laputa,437,547,8493574,11321,0
6132,044,470,574,849277157,10000,0
6133,00034+COVENANT,525,573,1504759,7188,6
6134,-+058+Bob+the+Builder+-,420,548,849283158,10096,0
6135,00023+LIBERATEC,525,576,1504759,8776,0
6136,032-+DarKness+Empire,575,478,9937147,10546,0
6137,-047-,488,422,849284044,10495,0
6138,043,570,533,11580195,9769,0
6139,Noble+Pollen+Madnuggets,428,526,849235409,10971,0
6141,Barbarian+village,426,473,0,503,0
6142,0028+Checkmate,538,433,10009699,10485,0
6143,Barbarian+village,561,449,7758071,572,0
6144,056+-+Troia,437,453,849284009,9747,0
6145,002%3A+Nausicaa,437,549,8493574,9229,0
6147,Noble+Pollen+Madnuggets,426,525,849235409,10971,0
6148,Meek+the+Technique,578,493,4448391,10275,4
6149,248,545,566,849015204,10728,0
6150,Bicboii+village,469,428,11121646,1686,0
6151,Barbarian+village,580,502,0,503,0
6152,013,424,512,849058429,9553,0
6153,249,555,556,849015204,10579,0
6154,South+Main%7C+2,476,575,849248559,8770,0
6155,NobleAttack,579,504,848941287,11111,0
6156,0214+Pingvinator,465,429,11391662,7186,0
6157,Noble+Pollen+Madnuggets,427,527,849235409,10728,0
6158,Alfzon+3,563,451,4448391,10142,0
6159,00026+Power,523,576,1504759,9326,9
6160,0128.3,512,582,11177776,10247,0
6161,iControl%7E149%7E,572,532,11419976,2105,0
6163,Romania,454,435,849284030,1333,0
6164,009,567,455,4448391,7374,0
6165,0041,552,560,11381962,7247,0
6166,0318+Kaniya+Wollta,422,511,11391662,10774,0
6167,174+LEGEND,429,469,849206700,10311,0
6168,0025+Checkmate,535,431,10009699,10485,0
6169,iControl%7E111%7E,572,529,11419976,6158,0
6170,199,462,586,10105370,10838,0
6171,Barbarian+village,467,430,9829584,5653,0
6172,026+You+Could+Be+Next,563,550,849167654,10311,0
6173,0166+Whisky,579,515,849204747,1811,0
6174,%23009+VLZBOND,568,459,9961131,5589,0
6175,Barbarian+village,579,493,0,502,0
6177,Village,444,446,848956041,4398,0
6178,007+Alekhines+Defense,581,548,11476286,10812,0
6179,022,576,518,11561636,10311,0
6180,292+Welcome+to+the+Playground,444,428,849191748,8964,0
6181,046+Barbarian+village,514,422,849226407,9480,0
6182,0004+Luciola,493,578,11380394,10495,4
6183,150,559,449,849235277,10495,0
6184,Noble+Pollen+Madnuggets,432,541,849235409,10495,0
6185,250,543,566,849015204,10707,9
6186,00047+LIBERATE,514,575,1504759,9032,0
6187,113,554,441,849235277,10046,0
6188,Barbarian+village,540,435,0,1023,0
6189,iControl%7E112%7E,570,531,11419976,6385,0
6190,-+035+Mordor+-,459,569,849283158,10469,0
6191,sold+by+own+tribe,424,483,849225074,1066,0
6192,656+Playing+With+Sticks,424,479,11476286,9789,6
6193,003,454,423,11366356,4599,0
6194,009,473,427,849280211,1293,0
6195,Noble+Pollen+Madnuggets,428,529,849235409,10971,0
6196,p%C3%B6ff,519,424,849266714,2760,0
6198,0065.1,451,562,11177776,10247,0
6199,0128+Checkmate,498,423,10009699,10485,6
6200,Dark+Control,583,548,11419976,10495,0
6201,Barbarian+village,438,451,0,505,0
6202,Barbarian+village,578,485,0,504,0
6203,Rapa+Nui.021,457,567,2307938,6373,0
6204,251,545,567,849015204,10578,0
6205,Noble+Pollen+Madnuggets,448,561,849235409,10019,0
6206,Barbarian+village,492,421,849284009,10471,5
6207,006+Innsbruck,465,571,849140706,10495,0
6208,Rapa+Nui.004,461,570,2307938,9135,0
6209,0009+Checkmate,522,426,10009699,10485,0
6210,0198,423,492,10293326,2254,0
6211,West%7C+No+Pack,451,557,849248559,10986,0
6212,-023-,474,426,849284044,10092,0
6213,059+Democratic+Detonation,527,574,849167654,10311,4
6214,018,591,529,11561636,10311,0
6215,A122+-+a+last+farewell,541,433,11517608,2033,0
6216,370+CALLING+IN+AN+EAGLE,440,452,849167654,6363,0
6217,0078,488,579,11380394,10160,0
6218,054+-+Bogdan,487,422,849284009,10699,7
6219,Barbarian+village,562,549,0,511,0
6220,%7B063%7D,504,577,849274476,1535,0
6221,-072-,485,422,849284044,9962,0
6222,0343+Checkmate,444,443,10009699,10485,0
6223,0065.2,451,563,11177776,10247,5
6224,Rapa+Nui.016,460,569,2307938,10469,0
6225,Village,445,443,848956041,2098,0
6226,0155+Checkmate,509,422,10009699,10485,0
6227,032-Trebizon,532,574,849035195,9761,0
6228,016-INsize,535,572,849035195,9761,0
6229,Slurgieman+152,424,477,849225074,9899,0
6230,055,552,443,849235277,10478,1
6232,Barbarian+village,502,422,0,527,0
6233,069,563,546,11580195,9733,5
6234,GN+Villa+012,455,437,849284030,10030,0
6235,025,575,517,11561636,10311,0
6236,Noble+Pollen+Madnuggets,420,537,849235409,10160,0
6237,Barbarian+village,544,434,0,505,0
6238,00029+COVENANT,520,577,1504759,8133,0
6239,NobleAttack,578,504,848941287,11111,0
6241,Barbarian+village,579,487,0,501,0
6242,003,423,511,849058429,10892,0
6243,Barbarian+villag,498,421,11378480,866,0
6244,029,575,446,11479228,10687,0
6245,016,423,516,849058429,10669,0
6246,Tavi,488,421,11584473,10945,3
6247,Slurgieman+105,414,472,849225074,10325,0
6248,252,544,567,849015204,10714,0
6249,NobleAttack,576,515,848941287,11111,0
6250,0120.2,504,581,11177776,10247,0
6251,0027,427,563,11177776,9757,0
6252,0167+Whisky,578,515,849204747,2138,0
6253,NobleAttack,580,505,848941287,11111,0
6254,Rapa+Nui.012,462,571,2307938,7466,0
6256,NobleAttack,577,507,848941287,11111,0
6257,iControl%7E150%7E,573,529,11419976,1746,0
6258,188,512,424,11479228,7778,0
6259,Barbarian+village,517,578,0,507,0
6260,0.%7CNuble+Incoming,472,575,11380394,10495,0
6261,0047+Checkmate,508,425,10009699,10485,0
6262,122-+DarKness+Empire,574,470,9937147,10546,0
6263,013+-+Osgiliath,436,451,849284009,10479,0
6264,Barbarian+village,543,564,0,506,0
6265,201,512,422,11479228,9214,3
6267,Barbarian+village,502,423,0,508,0
6268,Ariergarda-1,456,436,9829584,10636,7
6269,0063.1,449,562,11177776,10247,0
6270,368+CALLING+IN+AN+EAGLE,436,455,849167654,800,0
6271,004+SWEET+LIBERTY+MY+LEG,562,560,849167654,10311,0
6272,0058+U%C4%8Di+knjigu,575,480,11391662,10124,0
6273,112+Puttin%27+On+The+Ritz,560,448,849199118,10311,7
6274,024-St.Georg,549,581,849035195,9761,0
6275,Ariergarda-3,456,435,9829584,10636,0
6276,003%3A+Calcifer,437,550,8493574,10083,0
6277,Noble+Pollen+Madnuggets,429,538,849235409,10728,0
6278,Barbi,571,465,10735289,10296,0
6279,00044+PRIME,517,576,1504759,7642,0
6280,0045,568,542,11381962,9591,0
6281,0199,423,491,10293326,2658,0
6283,058+-+25+M,486,422,849284009,10761,0
6284,0090.6,475,575,11177776,10247,0
6285,Barbarian+village,564,546,0,516,0
6286,017,565,543,11580195,9800,0
6287,Barbarian+village,491,421,849284009,10471,0
6288,Barbarian+village,530,428,0,579,0
6289,Barbarian+village,545,564,0,504,0
6290,MilkCuMon,498,579,11433166,3214,0
6291,203,565,457,849235277,2247,0
6292,Barbarian+village,579,486,0,502,0
6293,0040,554,559,11381962,9949,0
6294,027-Qland,550,578,849035195,9761,0
6295,0019,553,561,11381962,10484,0
6296,0383+Checkmate,507,430,10009699,10485,0
6297,Barbarian+village,519,425,0,768,0
6298,208,427,469,849206700,4468,0
6299,0064.3,450,564,11177776,10247,0
6300,0378+Checkmate,429,437,10009699,10485,0
6301,0206,422,499,10293326,2826,0
6302,Barbarian+village,526,574,0,501,0
6303,0093.9,478,577,11177776,10247,0
6304,Barbarian+village,578,488,0,852,0
6305,Rapa+Nui.005,462,570,2307938,9154,0
6306,A130+-+For+one+moment+of+love,542,433,11517608,4058,0
6307,0200,422,496,10293326,2235,0
6308,093,421,504,849058429,5536,0
6309,Barbarian+village,579,497,0,518,0
6310,Barbarian+village,507,590,0,503,0
6311,Barbarian+village,428,464,0,510,0
6312,Noble+Pollen+Madnuggets,431,541,849235409,10971,5
6313,0010+Whisky,585,507,849204747,10285,0
6314,AERO,494,423,849226407,10971,0
6315,0457+Checkmate,506,440,10009699,2851,0
6316,Barbarian+village,577,483,0,504,0
6317,030,574,523,11561636,10311,0
6318,Barbarian+village,508,579,0,789,0
6319,sold+by+own+tribe,421,485,849225074,1223,0
6320,GIRTHY+DESTROYERssssssss,576,472,4448391,10275,0
6321,00048+POWER,514,577,1504759,7238,7
6322,Barbarian+village,547,423,0,513,0
6323,0101.6,486,576,11177776,10247,0
6324,Noble+Pollen+Madnuggets,430,535,849235409,10252,0
6325,Rapa+Nui.007,461,571,2307938,9542,0
6326,Noble+Pollen+Madnuggets,427,530,849235409,10971,0
6327,Snowy+Breasted+Pearl,420,515,848928431,10042,0
6328,Barbarian+village,491,422,849284009,10471,0
6329,Noble+Pollen+Madnuggets,431,539,849235409,10971,0
6330,-103-,465,427,849284044,9793,1
6331,iControl%7E063%7E,574,529,11419976,8448,0
6332,729+Neighbors,420,507,11476286,8255,0
6333,00024+POWER,522,577,1504759,9785,0
6334,NobleAttack,579,512,848941287,11111,0
6335,0091.0,475,577,11177776,10247,0
6336,Barbarian+village,577,522,0,506,0
6337,253,569,564,849015204,10581,0
6338,Noble+Pollen+Madnuggets,426,524,849235409,10971,0
6339,%23008+Bonus,569,458,9961131,3869,3
6340,Meek+the+Boutique,581,495,4448391,10287,0
6341,Noble+Pollen+Madnuggets,444,555,849235409,10019,0
6342,286+INCOMING+DEMOCRACY%21%21%21,430,462,849167654,10311,7
6343,A055+-+The+avatar,533,428,11517608,9805,0
6344,Barbarian+village,506,420,0,502,0
6345,046+Machine+Gun,562,550,849167654,10311,5
6346,021,488,596,10105370,10838,0
6347,Village,443,446,848956041,4104,0
6348,iControl%7E131%7E,575,527,11419976,4526,0
6349,0192,419,499,10293326,2549,0
6350,A177+-+For+one+moment+of+love,538,429,11517608,8930,0
6351,0162+Whisky,581,512,849204747,2436,0
6352,372+CALLING+IN+AN+EAGLE,438,453,849167654,10645,0
6353,Barbarian+village,567,543,0,503,0
6354,0131.5,516,578,11177776,10247,0
6355,Barbarian+village,577,489,0,502,0
6357,NobleAttack,577,515,848941287,11111,0
6358,Noble+404+Apocalyptic+Endgame,421,480,849225074,975,0
6359,Barbarian+village,451,436,849284030,8240,0
6361,Noble+Pollen+Madnuggets,438,553,849235409,10019,0
6362,048+Moxxi+has+massive,555,441,849199118,10311,0
6363,Barbarian+village,567,540,0,514,0
6364,0223,422,490,10293326,10116,0
6365,PS+is+a+dumb+shart,469,427,11121646,2626,0
6366,238+You%27re+My+Pika-Girl,447,440,849199118,10311,0
6367,0222,420,497,10293326,10559,0
6368,149+Long+Road+Ahead,536,430,849199118,10311,3
6369,Barbarian+village,563,552,0,509,0
6370,Slurgieman+145,423,478,849225074,10728,0
6371,0269+Checkmate,501,406,10009699,10485,0
6372,Noble+Pollen+Madnuggets,443,556,849235409,10019,0
6373,Barbar+01,452,435,9643866,8850,0
6374,0190,421,494,10293326,2078,0
6375,Slurgieman+150,426,471,849225074,10728,6
6376,DESA+JANDA+MUDA,549,418,11382771,7371,0
6377,-022-,475,423,849284044,9381,0
6378,005,571,540,11580195,9978,0
6379,Barbarian+village,490,421,849284009,10213,0
6380,282+INCOMING+DEMOCRACY%21%21%21,431,461,849167654,10311,0
6381,Tavi,489,421,11584473,10945,0
6382,034-+DarKness+Empire,575,472,9937147,10546,0
6383,0203,421,498,10293326,2351,0
6384,0028+Anime+Sematary,579,485,11391662,10971,0
6385,0076,488,577,11380394,10495,0
6386,030+Health+Junkie,550,426,849199118,10311,0
6387,Barbarian+village,537,571,0,854,0
6388,008+Welcome+to+the+Playground,592,517,849191748,10311,0
6389,NobleAttack,578,508,848941287,11111,0
6390,Rapa+Nui.003,458,570,2307938,9885,0
6391,OnlyFangs,523,426,11071390,11111,0
6393,Noble+Pollen+Madnuggets,446,559,849235409,10019,0
6394,Bonde+the+Jack,581,491,4448391,10275,0
6395,221,558,445,849235277,1921,0
6396,0309+Checkmate,542,431,10009699,10485,0
6397,Barbarian+village,527,575,0,509,0
6398,iControl%7E146%7E,573,534,11419976,3925,0
6399,068-Maus,538,568,849035195,9761,0
6400,A011+-+Of+the+sun+we+avoid,540,433,11517608,9805,0
6401,101-Groot,529,574,849035195,9761,0
6402,0011+FestParty,493,581,11380394,10495,0
6403,015,420,511,849058429,10154,0
6404,OnlyFangs,525,425,11071390,11111,0
6405,NobleAttack,581,511,848941287,11111,0
6406,NobleAttack,574,528,848941287,11111,0
6407,080,578,524,11561636,10311,0
6408,047+Heavy+Machine+Gun,538,571,849167654,10311,0
6409,00027+POWER,522,576,1504759,9618,0
6410,-079-,465,430,849284044,10495,5
6411,272,421,501,11580195,10311,0
6412,Barbarian+village,577,481,0,510,0
6413,011+FOR+LIBERTY%21%21%21,537,570,849167654,10311,4
6414,010,583,454,11479228,10687,0
6415,Barbarian+village,580,496,0,521,0
6416,Barbarian+village,546,434,0,671,0
6417,A173+-+your+touch%2C+my+bliss,538,428,11517608,10362,0
6419,Chess,560,447,7758071,569,0
6420,-110-,455,436,849284044,2698,0
6421,Barbarian+village,454,436,849284030,2135,0
6422,Barbarian+village,547,564,0,2676,0
6423,288+INCOMING+DEMOCRACY%21%21%21,432,456,849167654,10311,0
6424,043+EAU+DE+TOILETTE,467,572,849140706,10495,0
6425,-069-,484,421,849284044,10495,0
6426,I+C+U,569,457,9815673,3145,0
6427,Alfzon+2,564,451,4448391,10156,0
6428,0029,428,562,11177776,9738,0
6429,Alfzon+4,562,450,4448391,6724,0
6430,GN+Villa+016,464,427,849284030,10476,8
6431,0373+Checkmate,445,434,10009699,6042,0
6432,Barbarian+village,445,441,8351032,711,0
6433,iControl%7E043%7E,575,532,11419976,10495,8
6434,999,569,462,849248407,727,0
6435,Barbarian+village,550,436,0,503,0
6436,0096.9,481,577,11177776,10247,0
6437,GIRTHY+DESTROYERsssss,579,482,4448391,8471,0
6438,219+Did+You+Miss+Me%3F,446,440,849199118,10018,9
6439,0018,553,562,11381962,10476,0
6440,049+-+Unghia+Sarita,480,421,849284009,10284,0
6441,0026+Checkmate,537,431,10009699,10485,0
6442,067,577,525,11561636,10311,0
6443,OnlyFangs,474,410,11071390,11111,0
6444,0122.2,506,581,11177776,10247,0
6445,044+Geld+aus+Schmerz,466,571,849140706,10495,1
6446,sold+by+own+tribe,422,483,849225074,1119,0
6447,Barbarian+village,467,426,11378480,2762,0
6448,0126.1,510,581,11177776,10247,0
6449,Barbarian+village,480,578,0,511,0
6450,002,571,460,849076422,10971,1
6451,Rapa+Nui.010,463,570,2307938,9761,0
6452,iControl%7E132%7E,574,530,11419976,5621,0
6453,A175+-+with+dark+thoughts,537,429,11517608,10337,6
6454,Noble+Pollen+Madnuggets,433,541,849235409,10971,0
6455,999,569,460,849248407,829,0
6457,026%3A+Shokichi,439,555,8493574,7255,0
6458,NobleAttack,579,503,848941287,11111,0
6459,Barbarian+village,569,541,0,520,0
6460,Noble+Pollen+Madnuggets,428,539,849235409,10971,1
6461,Heresy%3F+At+this+hour%3F,553,559,849157308,10971,0
6462,0127.6,512,578,11177776,10247,0
6464,iControl%7E125%7E,576,527,11419976,4309,0
6465,0031+Utrinek,591,483,11391662,10495,0
6466,003,571,459,849076422,10920,0
6467,052,564,448,849235277,10221,0
6468,Hex+is+a+dumb+shart,467,427,11121646,4048,0
6469,sold+by+own+tribe,422,480,849225074,10485,0
6470,Barbarian+village,439,450,0,507,0
6471,0.%7CNuble+Incoming,471,575,11380394,10495,0
6472,GIRTHY+DESTROYERsss,580,483,4448391,10275,0
6473,006-Waill,534,575,849035195,9481,0
6474,BLok+Aci+01,452,438,849278562,6194,0
6475,0034+Checkmate,511,420,10009699,10485,0
